sbsconfig,runnum,target,sbsmagcurr(A),bbmagcurr(A),ebeam_mean(GeV),ebeam_std(GeV),Charge (C),tdc_timestamp,tdc_calibration_constant,adct_timestamp,hcal_energy_timestamp
3,3111,he3,2100,750,6.373,0,0.355,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3112,he3,2100,750,6.373,0,1.27,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3113,he3,2100,750,6.373,0,1.016,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3114,he3,2100,750,6.373,0,1.26,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3115,he3,2100,750,6.373,0,1.33,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3116,he3,2100,750,6.373,0,1,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3117,he3,2100,750,6.373,0,0.838,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3118,he3,2100,750,6.373,0,0.846,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3119,he3,2100,750,6.373,0,0.84,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3120,he3,2100,750,6.373,0,0.917,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3121,he3,2100,750,6.373,0,0.557,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3122,he3,2100,750,6.373,0,0.991,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3123,he3,2100,750,6.373,0,1.089,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3124,he3,2100,750,6.373,0,0.774,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3126,he3,2100,750,6.373,0,1.048,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3127,he3,2100,750,6.373,0,0.336,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3134,he3,2100,750,6.373,0,1.53,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3135,he3,2100,750,6.373,0,1.504,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3136,he3,2100,750,6.373,0,1.312,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3138,he3,2100,750,6.373,0,0.869,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3139,he3,2100,750,6.373,0,1,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3140,he3,2100,750,6.373,0,0.53,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3141,he3,2100,750,6.373,0,1.128,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3149,he3,2100,750,6.373,0,0.13,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3150,he3,2100,750,6.373,0,0.07,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3151,he3,2100,750,6.373,0,0.828,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3152,he3,2100,750,6.373,0,1.076,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3158,he3,2100,750,6.373,0,0.082,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3159,he3,2100,750,6.373,0,1.514,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3160,he3,2100,750,6.373,0,1.51,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3161,he3,2100,750,6.373,0,1.533,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3162,he3,2100,750,6.373,0,1.52,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3163,he3,2100,750,6.373,0,1.52,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3164,he3,2100,750,6.373,0,1.28,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3165,he3,2100,750,6.373,0,0.81,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3166,he3,2100,750,6.373,0,1.27,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3167,he3,2100,750,6.373,0,1.29,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3170,he3,2100,750,6.373,0,1.26,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3171,he3,2100,750,6.373,0,0.68,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3173,he3,2100,750,6.373,0,0.83,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3174,he3,2100,750,6.373,0,1.24,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3176,he3,2100,750,6.373,0,1.53,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3177,he3,2100,750,6.373,0,1.37,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3178,he3,2100,750,6.373,0,1.26,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3179,he3,2100,750,6.373,0,1.48,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3180,he3,2100,750,6.373,0,1.32,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3181,he3,2100,750,6.373,0,0.2,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3182,he3,2100,750,6.373,0,1.15,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3183,he3,2100,750,6.373,0,1.2,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3184,he3,2100,750,6.373,0,1.15,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3185,he3,2100,750,6.373,0,1.08,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3186,he3,2100,750,6.373,0,0.81,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3188,he3,2100,750,6.373,0,1.19,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3190,he3,2100,750,6.373,0,1.45,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3191,he3,2100,750,6.373,0,1.14,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3192,he3,2100,750,6.373,0,1.32,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3193,he3,2100,750,6.373,0,0.66,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3194,he3,2100,750,6.373,0,1.53,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3195,he3,2100,750,6.373,0,1.57,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3196,he3,2100,750,6.373,0,1.59,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3197,he3,2100,750,6.373,0,1.35,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3198,he3,2100,750,6.373,0,1.47,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3199,he3,2100,750,6.373,0,1.56,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3200,he3,2100,750,6.373,0,1.574,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3201,he3,2100,750,6.373,0,1.515,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3202,he3,2100,750,6.373,0,1.582974,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3203,he3,2100,750,6.373,0,0.18593,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3204,he3,2100,750,6.373,0,1.52,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3205,he3,2100,750,6.373,0,1.5,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3212,he3,2100,750,6.373,0,0.19,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3213,he3,2100,750,6.373,0,1,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3214,he3,2100,750,6.373,0,0.586,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3215,he3,2100,750,6.373,0,1.506,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3217,he3,2100,750,6.373,0,1.489,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3218,he3,2100,750,6.373,0,0.161,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3219,he3,2100,750,6.373,0,1.534,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3220,he3,2100,750,6.373,0,1.627,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3221,he3,2100,750,6.373,0,0.55,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3222,he3,2100,750,6.373,0,2.183,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3223,he3,2100,750,6.373,0,1.708,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3224,he3,2100,750,6.373,0,0.3647,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3225,he3,2100,750,6.373,0,1.669323,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3226,he3,2100,750,6.373,0,1.945435,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3227,he3,2100,750,6.373,0,0.2,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3228,he3,2100,750,6.373,0,1.72,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3229,he3,2100,750,6.373,0,1.56,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3230,he3,2100,750,6.373,0,1.56,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3231,he3,2100,750,6.373,0,0.449,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3239,he3,2100,750,6.373,0,0.163,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3240,he3,2100,750,6.373,0,1,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3241,he3,2100,750,6.373,0,1.02,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3242,he3,2100,750,6.373,0,1.039,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3243,he3,2100,750,6.373,0,0.781,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3244,he3,2100,750,6.373,0,1.015,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3245,he3,2100,750,6.373,0,1.229,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3246,he3,2100,750,6.373,0,1.101,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3247,he3,2100,750,6.373,0,1.159,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3248,he3,2100,750,6.373,0,1.022,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3249,he3,2100,750,6.373,0,0.288,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
3,3250,he3,2100,750,6.373,0,0.133,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3510,he3,2100,750,8.4,0,0.01,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3511,he3,2100,750,8.4,0,0.017,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3512,he3,2100,750,8.4,0,0.022,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3514,he3,2100,750,8.4,0,0.022,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3515,he3,2100,750,8.4,0,0.008,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3517,he3,2100,750,8.4,0,0.104,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3518,he3,2100,750,8.4,0,0.083,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3519,he3,2100,750,8.4,0,0.12,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3520,he3,2100,750,8.4,0,0.101,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3521,he3,2100,750,8.4,0,0.036,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3523,he3,2100,750,8.4,0,0.089,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3524,he3,2100,750,8.4,0,0.102,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3525,he3,2100,750,8.4,0,0.112,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3526,he3,2100,750,8.4,0,0.043,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3552,he3,2100,750,8.4,0,0.06,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3553,he3,2100,750,8.4,0,0.12,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3554,he3,2100,750,8.4,0,0.02,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3555,he3,2100,750,8.4,0,0.113,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3556,he3,2100,750,8.4,0,0.1125,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3557,he3,2100,750,8.4,0,0.126,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3558,he3,2100,750,8.4,0,0.128,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3559,he3,2100,750,8.4,0,0.09,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3560,he3,2100,750,8.4,0,0.081,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3561,he3,2100,750,8.4,0,0.082,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3562,he3,2100,750,8.4,0,0.127,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3563,he3,2100,750,8.4,0,0.012,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3578,he3,2100,750,8.4,0,0.069,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3579,he3,2100,750,8.4,0,0.151,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3580,he3,2100,750,8.4,0,0.134,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3581,he3,2100,750,8.4,0,0.113,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3582,he3,2100,750,8.4,0,0.047,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3583,he3,2100,750,8.4,0,0.022,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3588,he3,2100,750,8.4,0,0.11,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3589,he3,2100,750,8.4,0,0.178,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3590,he3,2100,750,8.4,0,0.139,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3591,he3,2100,750,8.4,0,0.138,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3592,he3,2100,750,8.4,0,0.113,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3593,he3,2100,750,8.4,0,0.133,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3594,he3,2100,750,8.4,0,0.143,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3595,he3,2100,750,8.4,0,0.146,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3596,he3,2100,750,8.4,0,0.021,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3671,he3,2100,750,8.4,0,0.054,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3672,he3,2100,750,8.4,0,0.107,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3673,he3,2100,750,8.4,0,0.123,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3694,he3,2100,750,8.4,0,0.04,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3695,he3,2100,750,8.4,0,0.049,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3696,he3,2100,750,8.4,0,0.015,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3697,he3,2100,750,8.4,0,0.068,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3698,he3,2100,750,8.4,0,0.013,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3701,he3,2100,750,8.4,0,0.092,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3702,he3,2100,750,8.4,0,0.22,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3703,he3,2100,750,8.4,0,0.149,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3704,he3,2100,750,8.4,0,0.254,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3705,he3,2100,750,8.4,0,0.135,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3706,he3,2100,750,8.4,0,0.008,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3708,he3,2100,750,8.4,0,0,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3709,he3,2100,750,8.4,0,0.15,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3710,he3,2100,750,8.4,0,0.16,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3711,he3,2100,750,8.4,0,0.157,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3712,he3,2100,750,8.4,0,0.138,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3713,he3,2100,750,8.4,0,0.159,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3714,he3,2100,750,8.4,0,0.171,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3715,he3,2100,750,8.4,0,0.231,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3716,he3,2100,750,8.4,0,0.127,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3717,he3,2100,750,8.4,0,0.194,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3718,he3,2100,750,8.4,0,0.058,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3719,he3,2100,750,8.4,0,0.169,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3720,he3,2100,750,8.4,0,0.021,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3721,he3,2100,750,8.4,0,0.009,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3722,he3,2100,750,8.4,0,0.114,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3723,he3,2100,750,8.4,0,0.063,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3729,he3,2100,750,8.4,0,0.134,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3730,he3,2100,750,8.4,0,0.042,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3731,he3,2100,750,8.4,0,0.132,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3732,he3,2100,750,8.4,0,0.163,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3733,he3,2100,750,8.4,0,0.09,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3734,he3,2100,750,8.4,0,0.1,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3737,he3,2100,750,8.4,0,0.073,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3738,he3,2100,750,8.4,0,0.106,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3739,he3,2100,750,8.4,0,0.175,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3740,he3,2100,750,8.4,0,0.164,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3741,he3,2100,750,8.4,0,0.168,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3742,he3,2100,750,8.4,0,0.027,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3747,he3,2100,750,8.4,0,0.01,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3748,he3,2100,750,8.4,0,0.163,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3749,he3,2100,750,8.4,0,0.127,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3750,he3,2100,750,8.4,0,0.091,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3752,he3,2100,750,8.4,0,0.102,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3753,he3,2100,750,8.4,0,0.058,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3754,he3,2100,750,8.4,0,0.063,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3755,he3,2100,750,8.4,0,0.152,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3756,he3,2100,750,8.4,0,0.129,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3758,he3,2100,750,8.4,0,0.143,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3759,he3,2100,750,8.4,0,0.133,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3761,he3,2100,750,8.4,0,0.065,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3762,he3,2100,750,8.4,0,0.177,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3763,he3,2100,750,8.4,0,0.229,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3764,he3,2100,750,8.4,0,0.136,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3765,he3,2100,750,8.4,0,0.185,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3766,he3,2100,750,8.4,0,0.177,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3767,he3,2100,750,8.4,0,0.155,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3782,he3,2100,750,8.4,0,0.02,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3783,he3,2100,750,8.4,0,0.016,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3784,he3,2100,750,8.4,0,0.146,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3786,he3,2100,750,8.4,0,0.042,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3787,he3,2100,750,8.4,0,0.027,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3788,he3,2100,750,8.4,0,0.127,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3789,he3,2100,750,8.4,0,0.139,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3790,he3,2100,750,8.4,0,0.033,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
4,3791,he3,2100,750,8.4,0,0.097,--------[ 2022-07-26 00:00:00 ],none,none,--------[2021-10-24 04:30:00 ]
